symbol,display_symbol,market_type,timestamp,source,price,market_cap,total_volume,ingestion_time
bitcoin,BTC/USD,crypto,2015-01-01T00:00:00+00:00,crypto_csv,313.9920000000001,4293958347.0000014,46999364.08867299,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-02T00:00:00+00:00,crypto_csv,314.446,4301448334.7,38855906.30053607,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-03T00:00:00+00:00,crypto_csv,286.572,3921358112.1,118778941.40912902,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-04T00:00:00+00:00,crypto_csv,260.936,3571639780.8,205500148.96968707,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-05T00:00:00+00:00,crypto_csv,273.22,3740880426.5,155038125.45582142,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-06T00:00:00+00:00,crypto_csv,285.3738000000001,3908408221.350001,97002895.9764078,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-07T00:00:00+00:00,crypto_csv,295.8725,4053238742.4375,110674232.978753,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-08T00:00:00+00:00,crypto_csv,284.4525,3897824162.25,86570544.47058573,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-09T00:00:00+00:00,crypto_csv,289.5738000000001,3968992614.285001,83478400.2771182,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-10T00:00:00+00:00,crypto_csv,274.533,3763909199.925,92683835.63260388,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-11T00:00:00+00:00,crypto_csv,267.184,3664201453.6,73256737.91089578,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-12T00:00:00+00:00,crypto_csv,268.353667700943,3681154854.371071,78982214.88677162,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-13T00:00:00+00:00,crypto_csv,221.436,3038251389.3,215752219.9219919,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-14T00:00:00+00:00,crypto_csv,172.1479,2362639549.8525,236006920.8178313,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-15T00:00:00+00:00,crypto_csv,210.5559,2890521922.995,257637517.29041365,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-16T00:00:00+00:00,crypto_csv,205.816,2826188131.0,176217465.4940408,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-17T00:00:00+00:00,crypto_csv,199.4914,2740019366.285,106431481.13147792,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-18T00:00:00+00:00,crypto_csv,208.9892,2871292169.34,118664232.7276146,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-19T00:00:00+00:00,crypto_csv,214.545,2948379298.875,105545327.33818196,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-20T00:00:00+00:00,crypto_csv,210.5137,2893626589.035,94312137.93638834,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-21T00:00:00+00:00,crypto_csv,224.0451,3080429686.665,99166469.19882472,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-22T00:00:00+00:00,crypto_csv,232.0423000000001,3191202338.1525016,151229886.42783546,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-23T00:00:00+00:00,crypto_csv,232.898,3203686663.5,126038219.2115576,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-24T00:00:00+00:00,crypto_csv,248.096,3413521852.0,134933345.06544757,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-25T00:00:00+00:00,crypto_csv,253.8388999999999,3493324595.8274984,142426844.88892275,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-26T00:00:00+00:00,crypto_csv,271.2882000000001,3734336330.640001,401755946.5274641,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-27T00:00:00+00:00,crypto_csv,259.2356,3568728002.06,339951744.7443284,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-29T00:00:00+00:00,crypto_csv,232.5329422304941,3203612158.433073,161971565.54864252,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-30T00:00:00+00:00,crypto_csv,228.6354,3150704413.815,105832532.60469384,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-01-31T00:00:00+00:00,crypto_csv,218.0233,3005342178.85,92459195.6343594,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-01T00:00:00+00:00,crypto_csv,226.2697,3119897131.48,100844154.3350744,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-02T00:00:00+00:00,crypto_csv,240.0193,3310466195.25,108043831.20772208,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-03T00:00:00+00:00,crypto_csv,226.0119,3117998019.1275,135790231.88905972,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-04T00:00:00+00:00,crypto_csv,225.3083,3109175682.095,83155505.15562138,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-05T00:00:00+00:00,crypto_csv,216.9136,2994172300.44,74142168.01402433,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-06T00:00:00+00:00,crypto_csv,222.4872,3072075446.7,88164946.84338237,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-07T00:00:00+00:00,crypto_csv,227.2050999999999,3138151161.072499,80694160.19495533,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-08T00:00:00+00:00,crypto_csv,222.9061,3079497925.3725,76979240.31280218,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-09T00:00:00+00:00,crypto_csv,220.0922,3041547650.985,79154588.47482522,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-10T00:00:00+00:00,crypto_csv,220.6493,3049996660.2725,66708973.92079521,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-11T00:00:00+00:00,crypto_csv,219.0956,3029418429.03,65150873.75436823,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-12T00:00:00+00:00,crypto_csv,222.0401587875259,3070809845.027513,51632481.43908263,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-13T00:00:00+00:00,crypto_csv,235.6774,3260249204.835,137045816.2260813,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-14T00:00:00+00:00,crypto_csv,259.0086000000001,3584044452.9300013,165435433.7487849,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-15T00:00:00+00:00,crypto_csv,232.9962,3224923703.82,199965387.6619376,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-16T00:00:00+00:00,crypto_csv,235.9199,3266299219.505,128976204.99927545,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-17T00:00:00+00:00,crypto_csv,242.4568,3357729670.42,121468767.5434641,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-18T00:00:00+00:00,crypto_csv,234.6238,3250184845.45,88821471.77949807,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-19T00:00:00+00:00,crypto_csv,240.2988,3329826479.07,71396084.8246788,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-20T00:00:00+00:00,crypto_csv,244.0821,3383185375.785,80482172.09597999,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-21T00:00:00+00:00,crypto_csv,244.1459,3384954726.9025,64143296.19994164,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-22T00:00:00+00:00,crypto_csv,235.5529999999999,3266702003.4249988,74180476.06972592,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-23T00:00:00+00:00,crypto_csv,238.1319,3303312137.1225,61755698.92656742,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-24T00:00:00+00:00,crypto_csv,238.7314,3312404143.285,58732103.48183354,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-25T00:00:00+00:00,crypto_csv,237.378,3294575196.45,57584610.05522578,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-26T00:00:00+00:00,crypto_csv,236.1711557723409,3278687399.961783,44991044.50687964,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-27T00:00:00+00:00,crypto_csv,253.8991,3525782547.105,137186494.71170896,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-02-28T00:00:00+00:00,crypto_csv,253.5991,3522504178.955,85884430.30666418,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-01T00:00:00+00:00,crypto_csv,257.7075,3580465593.9375,58106060.44444854,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-02T00:00:00+00:00,crypto_csv,269.9614999999999,3751796695.2874985,93658288.66772272,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-03T00:00:00+00:00,crypto_csv,280.6241999999999,3901083285.089999,128754965.89965025,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-04T00:00:00+00:00,crypto_csv,273.0192999999999,3796353842.947499,119553919.98697218,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-05T00:00:00+00:00,crypto_csv,274.8255,3822334889.7375,98543018.35211968,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-06T00:00:00+00:00,crypto_csv,272.3412999999999,3788784931.469999,74704492.0402275,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-07T00:00:00+00:00,crypto_csv,275.5846387340832,3834877371.4562297,50059694.67622344,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-08T00:00:00+00:00,crypto_csv,274.578,3821054905.8,45050575.22814669,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-09T00:00:00+00:00,crypto_csv,289.2957000000001,4027806171.9600015,111062141.12648012,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-10T00:00:00+00:00,crypto_csv,290.3057,4043022165.1175,129285347.54407711,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-11T00:00:00+00:00,crypto_csv,295.961,4122115211.9,73794326.12201199,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-12T00:00:00+00:00,crypto_csv,293.9203,4095470764.185,65277495.588918425,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-13T00:00:00+00:00,crypto_csv,288.0364999999999,4014523120.5749984,67739327.34903467,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-14T00:00:00+00:00,crypto_csv,281.4887,3924198780.6125,63244191.82668233,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-15T00:00:00+00:00,crypto_csv,285.2645,3977863688.6375,32203956.61897762,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-16T00:00:00+00:00,crypto_csv,290.0955000000001,4046186762.512501,60818266.22008967,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-17T00:00:00+00:00,crypto_csv,284.3491,3967004055.1925,50540130.74794698,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-18T00:00:00+00:00,crypto_csv,255.6062,3566978130.845,123648767.77025564,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-19T00:00:00+00:00,crypto_csv,260.0037,3629235646.08,133194355.06279548,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-20T00:00:00+00:00,crypto_csv,260.9075,3642718765.4375,59404464.50294682,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-21T00:00:00+00:00,crypto_csv,259.4899,3623906198.45,54148215.13499707,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-22T00:00:00+00:00,crypto_csv,267.7980999999999,3740905133.6624985,51503307.06679215,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-23T00:00:00+00:00,crypto_csv,266.0272,3717118257.44,73040649.64393184,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-24T00:00:00+00:00,crypto_csv,245.1679,3426730125.8925,153991184.32363835,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-25T00:00:00+00:00,crypto_csv,246.2715,3443109527.925,175875957.5910767,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-26T00:00:00+00:00,crypto_csv,247.5595,3462026772.6875,148675593.25572366,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-27T00:00:00+00:00,crypto_csv,247.1476,3457360133.78,90325941.05609,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-28T00:00:00+00:00,crypto_csv,252.0497,3526137495.545,82125758.55914597,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-29T00:00:00+00:00,crypto_csv,241.9136999999999,3384336375.9449987,84472855.7931449,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-30T00:00:00+00:00,crypto_csv,246.5418,3449082800.73,96641741.12450412,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-03-31T00:00:00+00:00,crypto_csv,243.2692000000001,3403299617.6200013,76545513.49477836,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-01T00:00:00+00:00,crypto_csv,246.7755,3456621444.825,78230800.04911813,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-02T00:00:00+00:00,crypto_csv,252.341,3535619144.775,95206093.35512508,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-03T00:00:00+00:00,crypto_csv,253.6226999999999,3554522140.4999986,94243302.2942574,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-04T00:00:00+00:00,crypto_csv,253.3213,3551247974.375,63959131.20365665,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-05T00:00:00+00:00,crypto_csv,259.7117999999999,3641795729.9099984,82969308.75347461,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-06T00:00:00+00:00,crypto_csv,255.4233,3582471422.0625,83832524.03554013,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-07T00:00:00+00:00,crypto_csv,253.2085,3551882233.75,88508043.4273131,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-08T00:00:00+00:00,crypto_csv,244.2709,3427768044.885,106548662.28337549,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-09T00:00:00+00:00,crypto_csv,243.2006548544864,3413570471.5539427,93749435.17178354,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-10T00:00:00+00:00,crypto_csv,234.5253,3292518276.0975,110710603.09814689,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-11T00:00:00+00:00,crypto_csv,236.4501,3319540687.6575,87634999.71721902,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-12T00:00:00+00:00,crypto_csv,235.7386,3309551885.795,62271722.260468975,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-13T00:00:00+00:00,crypto_csv,223.9464,3146530899.9,87796699.14598,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-14T00:00:00+00:00,crypto_csv,217.9995,3063792222.9375,109539415.0915327,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-15T00:00:00+00:00,crypto_csv,223.0161,3134965194.7125,71588917.36395298,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-16T00:00:00+00:00,crypto_csv,227.9995,3205775569.775,88471192.53868681,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-17T00:00:00+00:00,crypto_csv,222.4171382852381,3127985665.9882746,101386584.09915563,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-18T00:00:00+00:00,crypto_csv,222.9536999999999,3136367731.6949987,70165374.02114585,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-19T00:00:00+00:00,crypto_csv,222.6812,3133241391.63,58633108.40665714,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-20T00:00:00+00:00,crypto_csv,224.3086,3157115506.425,63561423.223313816,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-21T00:00:00+00:00,crypto_csv,234.6867000000001,3304071908.9550014,80763824.9531341,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-22T00:00:00+00:00,crypto_csv,233.7807,3292205018.715,72515582.86551493,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-23T00:00:00+00:00,crypto_csv,235.1735,3312571610.275,55130032.39951651,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-24T00:00:00+00:00,crypto_csv,230.9863,3254290910.1525,73282646.18860614,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-25T00:00:00+00:00,crypto_csv,225.9568,3184369639.96,58830426.88734985,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-26T00:00:00+00:00,crypto_csv,218.5065,3080176877.25,96999963.63035092,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-27T00:00:00+00:00,crypto_csv,228.5712,3222813920.04,95409417.4905671,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-28T00:00:00+00:00,crypto_csv,225.6422999999999,3182408229.6824985,71643965.12343475,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-29T00:00:00+00:00,crypto_csv,225.9978,3188139664.71,56781693.77813109,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-04-30T00:00:00+00:00,crypto_csv,236.2208,3333116826.64,103785827.2593271,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-01T00:00:00+00:00,crypto_csv,232.7402999999999,3284896594.1999984,74708330.707501,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-02T00:00:00+00:00,crypto_csv,235.1563,3319854338.695,61431426.38713984,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-03T00:00:00+00:00,crypto_csv,239.882,3387421698.4,86630763.25450982,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-04T00:00:00+00:00,crypto_csv,238.9705999999999,3375292445.5799985,84138462.79309112,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-05T00:00:00+00:00,crypto_csv,236.0015000000001,3334246892.1125016,71871894.07356025,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-06T00:00:00+00:00,crypto_csv,229.8152,3246886599.4,70623213.73756033,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-07T00:00:00+00:00,crypto_csv,236.8450000000001,3346205371.2500014,74887945.15831198,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-08T00:00:00+00:00,crypto_csv,243.657,3442447010.25,79882346.22687149,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-09T00:00:00+00:00,crypto_csv,241.5321,3412425891.825,79529081.71071678,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-10T00:00:00+00:00,crypto_csv,239.5548,3384490103.1,67810639.80677219,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-11T00:00:00+00:00,crypto_csv,241.8506,3416925739.45,70787411.31238237,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-12T00:00:00+00:00,crypto_csv,241.5189000000001,3412239398.9250016,60882937.62553394,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-13T00:00:00+00:00,crypto_csv,235.4793,3326910420.225,50100818.2870869,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-14T00:00:00+00:00,crypto_csv,236.704,3344213288.0,56975125.501362815,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-15T00:00:00+00:00,crypto_csv,236.9908,3348265270.1,39256136.30427565,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-16T00:00:00+00:00,crypto_csv,235.9781,3333957591.325,26856157.04234676,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-17T00:00:00+00:00,crypto_csv,236.0847,3335463662.775,24401603.48024925,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-18T00:00:00+00:00,crypto_csv,232.4757,3284474808.525,33772801.85844162,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-19T00:00:00+00:00,crypto_csv,231.9446000000001,3276971294.950001,31085021.505248632,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-20T00:00:00+00:00,crypto_csv,234.048,3306688656.0,28778007.286285885,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-21T00:00:00+00:00,crypto_csv,235.4204999999999,3326079679.1249986,27373179.763544746,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-22T00:00:00+00:00,crypto_csv,240.9352,3419033119.26,54518478.95936304,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-23T00:00:00+00:00,crypto_csv,239.0329940983288,3392690898.43522,47757592.65993454,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-24T00:00:00+00:00,crypto_csv,241.2417000000001,3424926508.0275016,29761665.976133663,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-25T00:00:00+00:00,crypto_csv,237.441,3371792792.55,30834563.231427405,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-26T00:00:00+00:00,crypto_csv,237.4971,3373426620.6825,30268982.762250736,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-27T00:00:00+00:00,crypto_csv,237.2305,3370470121.0375,30728765.83133291,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-28T00:00:00+00:00,crypto_csv,237.4891000000001,3374927913.962501,26801090.327187903,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-29T00:00:00+00:00,crypto_csv,237.0714,3369940317.075,31108417.12996518,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-30T00:00:00+00:00,crypto_csv,233.4572,3319341161.04,31403744.863089006,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-05-31T00:00:00+00:00,crypto_csv,229.6785,3266430207.375,23353985.64778831,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-01T00:00:00+00:00,crypto_csv,223.3178,3176729202.67,43602264.82379089,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-02T00:00:00+00:00,crypto_csv,225.7387,3212024675.365,32062237.05772561,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-03T00:00:00+00:00,crypto_csv,225.4831,3208477948.985,30472196.11636243,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-04T00:00:00+00:00,crypto_csv,224.1748,3189861690.38,29003069.45899297,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-05T00:00:00+00:00,crypto_csv,224.7413,3197922617.155,32252691.587104306,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-06T00:00:00+00:00,crypto_csv,225.2889,3205714609.215,18238445.735281847,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-07T00:00:00+00:00,crypto_csv,223.6157,3181906060.795,24133822.46700492,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-08T00:00:00+00:00,crypto_csv,228.7013000000001,3254270843.1550016,40449914.18863471,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-09T00:00:00+00:00,crypto_csv,229.5263999999999,3266011479.8399987,36746856.38036806,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-10T00:00:00+00:00,crypto_csv,229.0022,3258552454.57,29194036.77178708,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-11T00:00:00+00:00,crypto_csv,229.9343000000001,3271815631.7050014,28833233.41266869,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-12T00:00:00+00:00,crypto_csv,230.5181,3280122726.235,29722314.84944637,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-13T00:00:00+00:00,crypto_csv,232.6301,3310175113.435,29012321.272587787,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-14T00:00:00+00:00,crypto_csv,233.6681,3324945178.735,35303170.71466479,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-15T00:00:00+00:00,crypto_csv,237.2013,3375220318.155,46839294.423419096,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-16T00:00:00+00:00,crypto_csv,250.4743,3564086480.705,96364192.87222852,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-17T00:00:00+00:00,crypto_csv,247.6944000000001,3524530310.6400013,100630046.35212404,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-18T00:00:00+00:00,crypto_csv,248.5519999999999,3536733401.1999984,67360540.67947954,2026-04-21T01:27:12.299977+00:00
bitcoin,BTC/USD,crypto,2015-06-19T00:00:00+00:00,crypto_csv,242.9967,3457685093.145,60767655.66479779,2026-04-21T01:27:12.299977+00:00
